ID,Loci,Remove,Reads,N
ADE_25_00767_rbcLrouge,rbcLrouge,0,Dada2,0
ADE_25_00767_rbcLrouge,rbcLrouge,0,Adapt,0
ADE_25_00768_rbcLrouge,rbcLrouge,0,Dada2,0
ADE_25_00768_rbcLrouge,rbcLrouge,0,Adapt,0
ADE_25_00769_rbcLrouge,rbcLrouge,0,Dada2,0
ADE_25_00769_rbcLrouge,rbcLrouge,0,Adapt,0
ADE_25_00770_rbcLrouge,rbcLrouge,3,Dada2,0
ADE_25_00770_rbcLrouge,rbcLrouge,3,Adapt,3
ADE_25_00771_rbcLrouge,rbcLrouge,1,Dada2,0
ADE_25_00771_rbcLrouge,rbcLrouge,1,Adapt,1
ADE_25_00772_rbcLrouge,rbcLrouge,0,Dada2,0
ADE_25_00772_rbcLrouge,rbcLrouge,0,Adapt,0
ADE_25_00773_rbcLrouge,rbcLrouge,0,Dada2,0
ADE_25_00773_rbcLrouge,rbcLrouge,0,Adapt,0
ADE_25_01177_rbcLrouge,rbcLrouge,86639,Dada2,15585
ADE_25_01177_rbcLrouge,rbcLrouge,86639,Adapt,102224
ADE_25_01178_rbcLrouge,rbcLrouge,173644,Dada2,34276
ADE_25_01178_rbcLrouge,rbcLrouge,173644,Adapt,207920
ADE_25_01179_rbcLrouge,rbcLrouge,36548,Dada2,901
ADE_25_01179_rbcLrouge,rbcLrouge,36548,Adapt,37449
ADE_25_01180_rbcLrouge,rbcLrouge,46919,Dada2,7417
ADE_25_01180_rbcLrouge,rbcLrouge,46919,Adapt,54336
ADE_25_01181_rbcLrouge,rbcLrouge,69014,Dada2,65366
ADE_25_01181_rbcLrouge,rbcLrouge,69014,Adapt,134380
ADE_25_01182_rbcLrouge,rbcLrouge,63629,Dada2,69456
ADE_25_01182_rbcLrouge,rbcLrouge,63629,Adapt,133085
ADE_25_01183_rbcLrouge,rbcLrouge,121891,Dada2,3
ADE_25_01183_rbcLrouge,rbcLrouge,121891,Adapt,121894
ADE_25_01184_rbcLrouge,rbcLrouge,91242,Dada2,49429
ADE_25_01184_rbcLrouge,rbcLrouge,91242,Adapt,140671
ADE_25_01185_rbcLrouge,rbcLrouge,64793,Dada2,53094
ADE_25_01185_rbcLrouge,rbcLrouge,64793,Adapt,117887
ADE_25_01186_rbcLrouge,rbcLrouge,78249,Dada2,42135
ADE_25_01186_rbcLrouge,rbcLrouge,78249,Adapt,120384
ADE_25_01187_rbcLrouge,rbcLrouge,80925,Dada2,169350
ADE_25_01187_rbcLrouge,rbcLrouge,80925,Adapt,250275
ADE_25_01188_rbcLrouge,rbcLrouge,70761,Dada2,109156
ADE_25_01188_rbcLrouge,rbcLrouge,70761,Adapt,179917
ADE_25_01189_rbcLrouge,rbcLrouge,69852,Dada2,161385
ADE_25_01189_rbcLrouge,rbcLrouge,69852,Adapt,231237
ADE_25_01190_rbcLrouge,rbcLrouge,80728,Dada2,10622
ADE_25_01190_rbcLrouge,rbcLrouge,80728,Adapt,91350
ADE_25_01191_rbcLrouge,rbcLrouge,86720,Dada2,18810
ADE_25_01191_rbcLrouge,rbcLrouge,86720,Adapt,105530
ADE_25_01192_rbcLrouge,rbcLrouge,122736,Dada2,14096
ADE_25_01192_rbcLrouge,rbcLrouge,122736,Adapt,136832
ADE_25_01193_rbcLrouge,rbcLrouge,83877,Dada2,30132
ADE_25_01193_rbcLrouge,rbcLrouge,83877,Adapt,114009
ADE_25_01194_rbcLrouge,rbcLrouge,107328,Dada2,17652
ADE_25_01194_rbcLrouge,rbcLrouge,107328,Adapt,124980
ADE_25_01195_rbcLrouge,rbcLrouge,127081,Dada2,52009
ADE_25_01195_rbcLrouge,rbcLrouge,127081,Adapt,179090
ADE_25_01196_rbcLrouge,rbcLrouge,149932,Dada2,0
ADE_25_01196_rbcLrouge,rbcLrouge,149932,Adapt,149932
ADE_25_01197_rbcLrouge,rbcLrouge,65838,Dada2,51888
ADE_25_01197_rbcLrouge,rbcLrouge,65838,Adapt,117726
ADE_25_01198_rbcLrouge,rbcLrouge,69935,Dada2,47508
ADE_25_01198_rbcLrouge,rbcLrouge,69935,Adapt,117443
ADE_25_01199_rbcLrouge,rbcLrouge,68038,Dada2,16770
ADE_25_01199_rbcLrouge,rbcLrouge,68038,Adapt,84808
ADE_25_01200_rbcLrouge,rbcLrouge,100368,Dada2,50975
ADE_25_01200_rbcLrouge,rbcLrouge,100368,Adapt,151343
ADE_25_01201_rbcLrouge,rbcLrouge,77115,Dada2,25604
ADE_25_01201_rbcLrouge,rbcLrouge,77115,Adapt,102719
ADE_25_01202_rbcLrouge,rbcLrouge,79940,Dada2,59142
ADE_25_01202_rbcLrouge,rbcLrouge,79940,Adapt,139082
ADE_25_01203_rbcLrouge,rbcLrouge,33631,Dada2,46175
ADE_25_01203_rbcLrouge,rbcLrouge,33631,Adapt,79806
ADE_25_01204_rbcLrouge,rbcLrouge,87350,Dada2,224401
ADE_25_01204_rbcLrouge,rbcLrouge,87350,Adapt,311751
ADE_25_01205_rbcLrouge,rbcLrouge,88864,Dada2,166692
ADE_25_01205_rbcLrouge,rbcLrouge,88864,Adapt,255556
ADE_25_01206_rbcLrouge,rbcLrouge,108066,Dada2,144806
ADE_25_01206_rbcLrouge,rbcLrouge,108066,Adapt,252872
ADE_25_01207_rbcLrouge,rbcLrouge,99258,Dada2,146733
ADE_25_01207_rbcLrouge,rbcLrouge,99258,Adapt,245991
ADE_25_01208_rbcLrouge,rbcLrouge,95182,Dada2,125225
ADE_25_01208_rbcLrouge,rbcLrouge,95182,Adapt,220407
ADE_25_01209_rbcLrouge,rbcLrouge,74436,Dada2,130458
ADE_25_01209_rbcLrouge,rbcLrouge,74436,Adapt,204894
ADE_25_01210_rbcLrouge,rbcLrouge,67777,Dada2,110473
ADE_25_01210_rbcLrouge,rbcLrouge,67777,Adapt,178250
ADE_25_01211_rbcLrouge,rbcLrouge,50018,Dada2,61718
ADE_25_01211_rbcLrouge,rbcLrouge,50018,Adapt,111736
ADE_25_01212_rbcLrouge,rbcLrouge,84315,Dada2,36094
ADE_25_01212_rbcLrouge,rbcLrouge,84315,Adapt,120409
ADE_25_01213_rbcLrouge,rbcLrouge,71615,Dada2,28199
ADE_25_01213_rbcLrouge,rbcLrouge,71615,Adapt,99814
ADE_25_01214_rbcLrouge,rbcLrouge,71296,Dada2,62416
ADE_25_01214_rbcLrouge,rbcLrouge,71296,Adapt,133712
ADE_25_01215_rbcLrouge,rbcLrouge,50812,Dada2,15166
ADE_25_01215_rbcLrouge,rbcLrouge,50812,Adapt,65978
ADE_25_01216_rbcLrouge,rbcLrouge,88352,Dada2,88569
ADE_25_01216_rbcLrouge,rbcLrouge,88352,Adapt,176921
ADE_25_01217_rbcLrouge,rbcLrouge,69777,Dada2,47087
ADE_25_01217_rbcLrouge,rbcLrouge,69777,Adapt,116864
ADE_25_01218_rbcLrouge,rbcLrouge,118054,Dada2,0
ADE_25_01218_rbcLrouge,rbcLrouge,118054,Adapt,118054
ADE_25_01219_rbcLrouge,rbcLrouge,52121,Dada2,18600
ADE_25_01219_rbcLrouge,rbcLrouge,52121,Adapt,70721
ADE_25_01220_rbcLrouge,rbcLrouge,77254,Dada2,29054
ADE_25_01220_rbcLrouge,rbcLrouge,77254,Adapt,106308
ADE_25_01221_rbcLrouge,rbcLrouge,83744,Dada2,51385
ADE_25_01221_rbcLrouge,rbcLrouge,83744,Adapt,135129
ADE_25_01222_rbcLrouge,rbcLrouge,92851,Dada2,6625
ADE_25_01222_rbcLrouge,rbcLrouge,92851,Adapt,99476
ADE_25_01223_rbcLrouge,rbcLrouge,64569,Dada2,10094
ADE_25_01223_rbcLrouge,rbcLrouge,64569,Adapt,74663
ADE_25_01224_rbcLrouge,rbcLrouge,84651,Dada2,12006
ADE_25_01224_rbcLrouge,rbcLrouge,84651,Adapt,96657
ADE_25_01225_rbcLrouge,rbcLrouge,166725,Dada2,2199
ADE_25_01225_rbcLrouge,rbcLrouge,166725,Adapt,168924
ADE_25_01226_rbcLrouge,rbcLrouge,106542,Dada2,20070
ADE_25_01226_rbcLrouge,rbcLrouge,106542,Adapt,126612
ADE_25_01227_rbcLrouge,rbcLrouge,92726,Dada2,24911
ADE_25_01227_rbcLrouge,rbcLrouge,92726,Adapt,117637
ADE_25_01228_rbcLrouge,rbcLrouge,101480,Dada2,24910
ADE_25_01228_rbcLrouge,rbcLrouge,101480,Adapt,126390
ADE_25_01229_rbcLrouge,rbcLrouge,121446,Dada2,27712
ADE_25_01229_rbcLrouge,rbcLrouge,121446,Adapt,149158
ADE_25_01230_rbcLrouge,rbcLrouge,52460,Dada2,3301
ADE_25_01230_rbcLrouge,rbcLrouge,52460,Adapt,55761
ADE_25_01231_rbcLrouge,rbcLrouge,97353,Dada2,50004
ADE_25_01231_rbcLrouge,rbcLrouge,97353,Adapt,147357
ADE_25_01232_rbcLrouge,rbcLrouge,92514,Dada2,19090
ADE_25_01232_rbcLrouge,rbcLrouge,92514,Adapt,111604
ADE_25_01233_rbcLrouge,rbcLrouge,88935,Dada2,17502
ADE_25_01233_rbcLrouge,rbcLrouge,88935,Adapt,106437
ADE_25_01234_rbcLrouge,rbcLrouge,79567,Dada2,9330
ADE_25_01234_rbcLrouge,rbcLrouge,79567,Adapt,88897
ADE_25_01235_rbcLrouge,rbcLrouge,81465,Dada2,17586
ADE_25_01235_rbcLrouge,rbcLrouge,81465,Adapt,99051
ADE_25_01236_rbcLrouge,rbcLrouge,60749,Dada2,50137
ADE_25_01236_rbcLrouge,rbcLrouge,60749,Adapt,110886
ADE_25_01237_rbcLrouge,rbcLrouge,64541,Dada2,55016
ADE_25_01237_rbcLrouge,rbcLrouge,64541,Adapt,119557
ADE_25_01238_rbcLrouge,rbcLrouge,62791,Dada2,39794
ADE_25_01238_rbcLrouge,rbcLrouge,62791,Adapt,102585
ADE_25_01239_rbcLrouge,rbcLrouge,79394,Dada2,40887
ADE_25_01239_rbcLrouge,rbcLrouge,79394,Adapt,120281
ADE_25_01240_rbcLrouge,rbcLrouge,62974,Dada2,53271
ADE_25_01240_rbcLrouge,rbcLrouge,62974,Adapt,116245
ADE_25_01241_rbcLrouge,rbcLrouge,65825,Dada2,55119
ADE_25_01241_rbcLrouge,rbcLrouge,65825,Adapt,120944
ADE_25_01242_rbcLrouge,rbcLrouge,55596,Dada2,41443
ADE_25_01242_rbcLrouge,rbcLrouge,55596,Adapt,97039
ADE_25_01243_rbcLrouge,rbcLrouge,118799,Dada2,0
ADE_25_01243_rbcLrouge,rbcLrouge,118799,Adapt,118799
ADE_25_01244_rbcLrouge,rbcLrouge,94669,Dada2,3199
ADE_25_01244_rbcLrouge,rbcLrouge,94669,Adapt,97868
ADE_25_01245_rbcLrouge,rbcLrouge,104727,Dada2,6425
ADE_25_01245_rbcLrouge,rbcLrouge,104727,Adapt,111152
ADE_25_01246_rbcLrouge,rbcLrouge,85334,Dada2,4556
ADE_25_01246_rbcLrouge,rbcLrouge,85334,Adapt,89890
ADE_25_01247_rbcLrouge,rbcLrouge,99209,Dada2,6399
ADE_25_01247_rbcLrouge,rbcLrouge,99209,Adapt,105608
ADE_25_01248_rbcLrouge,rbcLrouge,89988,Dada2,5829
ADE_25_01248_rbcLrouge,rbcLrouge,89988,Adapt,95817
ADE_25_01249_rbcLrouge,rbcLrouge,73075,Dada2,4542
ADE_25_01249_rbcLrouge,rbcLrouge,73075,Adapt,77617
ADE_25_01250_rbcLrouge,rbcLrouge,100458,Dada2,3515
ADE_25_01250_rbcLrouge,rbcLrouge,100458,Adapt,103973
ADE_25_01251_rbcLrouge,rbcLrouge,134739,Dada2,835
ADE_25_01251_rbcLrouge,rbcLrouge,134739,Adapt,135574
ADE_25_01252_rbcLrouge,rbcLrouge,123910,Dada2,3708
ADE_25_01252_rbcLrouge,rbcLrouge,123910,Adapt,127618
ADE_25_01253_rbcLrouge,rbcLrouge,97734,Dada2,25512
ADE_25_01253_rbcLrouge,rbcLrouge,97734,Adapt,123246
ADE_25_01254_rbcLrouge,rbcLrouge,89058,Dada2,36387
ADE_25_01254_rbcLrouge,rbcLrouge,89058,Adapt,125445
ADE_25_01255_rbcLrouge,rbcLrouge,77352,Dada2,13512
ADE_25_01255_rbcLrouge,rbcLrouge,77352,Adapt,90864
ADE_25_01256_rbcLrouge,rbcLrouge,89953,Dada2,7621
ADE_25_01256_rbcLrouge,rbcLrouge,89953,Adapt,97574
ADE_25_01257_rbcLrouge,rbcLrouge,101485,Dada2,14212
ADE_25_01257_rbcLrouge,rbcLrouge,101485,Adapt,115697
ADE_25_01258_rbcLrouge,rbcLrouge,95083,Dada2,6627
ADE_25_01258_rbcLrouge,rbcLrouge,95083,Adapt,101710
ADE_25_01259_rbcLrouge,rbcLrouge,90274,Dada2,1867
ADE_25_01259_rbcLrouge,rbcLrouge,90274,Adapt,92141
ADE_25_01260_rbcLrouge,rbcLrouge,94683,Dada2,1293
ADE_25_01260_rbcLrouge,rbcLrouge,94683,Adapt,95976
ADE_25_01261_rbcLrouge,rbcLrouge,89780,Dada2,4136
ADE_25_01261_rbcLrouge,rbcLrouge,89780,Adapt,93916
ADE_25_01262_rbcLrouge,rbcLrouge,122546,Dada2,2259
ADE_25_01262_rbcLrouge,rbcLrouge,122546,Adapt,124805
ADE_25_01263_rbcLrouge,rbcLrouge,77490,Dada2,882
ADE_25_01263_rbcLrouge,rbcLrouge,77490,Adapt,78372
ADE_25_01264_rbcLrouge,rbcLrouge,118998,Dada2,1786
ADE_25_01264_rbcLrouge,rbcLrouge,118998,Adapt,120784
ADE_25_01265_rbcLrouge,rbcLrouge,106405,Dada2,11839
ADE_25_01265_rbcLrouge,rbcLrouge,106405,Adapt,118244
ADE_25_01266_rbcLrouge,rbcLrouge,101130,Dada2,14155
ADE_25_01266_rbcLrouge,rbcLrouge,101130,Adapt,115285
ADE_25_01267_rbcLrouge,rbcLrouge,73897,Dada2,7781
ADE_25_01267_rbcLrouge,rbcLrouge,73897,Adapt,81678
ADE_25_01268_rbcLrouge,rbcLrouge,31625,Dada2,49
ADE_25_01268_rbcLrouge,rbcLrouge,31625,Adapt,31674
ADE_25_01269_rbcLrouge,rbcLrouge,110287,Dada2,2563
ADE_25_01269_rbcLrouge,rbcLrouge,110287,Adapt,112850
ADE_25_01270_rbcLrouge,rbcLrouge,115127,Dada2,3804
ADE_25_01270_rbcLrouge,rbcLrouge,115127,Adapt,118931
ADE_25_01271_rbcLrouge,rbcLrouge,65147,Dada2,1404
ADE_25_01271_rbcLrouge,rbcLrouge,65147,Adapt,66551
ADE_25_01272_rbcLrouge,rbcLrouge,106581,Dada2,12904
ADE_25_01272_rbcLrouge,rbcLrouge,106581,Adapt,119485
ADE_25_01273_rbcLrouge,rbcLrouge,115229,Dada2,4514
ADE_25_01273_rbcLrouge,rbcLrouge,115229,Adapt,119743
ADE_25_01274_rbcLrouge,rbcLrouge,88115,Dada2,15294
ADE_25_01274_rbcLrouge,rbcLrouge,88115,Adapt,103409
ADE_25_01275_rbcLrouge,rbcLrouge,88878,Dada2,14045
ADE_25_01275_rbcLrouge,rbcLrouge,88878,Adapt,102923
ADE_25_01276_rbcLrouge,rbcLrouge,116377,Dada2,15868
ADE_25_01276_rbcLrouge,rbcLrouge,116377,Adapt,132245
ADE_25_01277_rbcLrouge,rbcLrouge,117776,Dada2,5547
ADE_25_01277_rbcLrouge,rbcLrouge,117776,Adapt,123323
ADE_25_01278_rbcLrouge,rbcLrouge,98562,Dada2,8644
ADE_25_01278_rbcLrouge,rbcLrouge,98562,Adapt,107206
ADE_25_01279_rbcLrouge,rbcLrouge,97324,Dada2,8122
ADE_25_01279_rbcLrouge,rbcLrouge,97324,Adapt,105446
ADE_25_01280_rbcLrouge,rbcLrouge,115670,Dada2,586
ADE_25_01280_rbcLrouge,rbcLrouge,115670,Adapt,116256
ADE_25_01281_rbcLrouge,rbcLrouge,99923,Dada2,2791
ADE_25_01281_rbcLrouge,rbcLrouge,99923,Adapt,102714
ADE_25_01282_rbcLrouge,rbcLrouge,90864,Dada2,2821
ADE_25_01282_rbcLrouge,rbcLrouge,90864,Adapt,93685
ADE_25_01283_rbcLrouge,rbcLrouge,69091,Dada2,1347
ADE_25_01283_rbcLrouge,rbcLrouge,69091,Adapt,70438
ADE_25_01284_rbcLrouge,rbcLrouge,91741,Dada2,4394
ADE_25_01284_rbcLrouge,rbcLrouge,91741,Adapt,96135
ADE_25_01285_rbcLrouge,rbcLrouge,114596,Dada2,2151
ADE_25_01285_rbcLrouge,rbcLrouge,114596,Adapt,116747
ADE_25_01286_rbcLrouge,rbcLrouge,119879,Dada2,5750
ADE_25_01286_rbcLrouge,rbcLrouge,119879,Adapt,125629
ADE_25_01287_rbcLrouge,rbcLrouge,94675,Dada2,6599
ADE_25_01287_rbcLrouge,rbcLrouge,94675,Adapt,101274
ADE_25_01288_rbcLrouge,rbcLrouge,119331,Dada2,2400
ADE_25_01288_rbcLrouge,rbcLrouge,119331,Adapt,121731
ADE_25_01289_rbcLrouge,rbcLrouge,91478,Dada2,8695
ADE_25_01289_rbcLrouge,rbcLrouge,91478,Adapt,100173
ADE_25_01290_rbcLrouge,rbcLrouge,82587,Dada2,6666
ADE_25_01290_rbcLrouge,rbcLrouge,82587,Adapt,89253
ADE_25_01291_rbcLrouge,rbcLrouge,106915,Dada2,12765
ADE_25_01291_rbcLrouge,rbcLrouge,106915,Adapt,119680
ADE_25_01292_rbcLrouge,rbcLrouge,102164,Dada2,10105
ADE_25_01292_rbcLrouge,rbcLrouge,102164,Adapt,112269
ADE_25_01293_rbcLrouge,rbcLrouge,95986,Dada2,15416
ADE_25_01293_rbcLrouge,rbcLrouge,95986,Adapt,111402
ADE_25_01294_rbcLrouge,rbcLrouge,89129,Dada2,4033
ADE_25_01294_rbcLrouge,rbcLrouge,89129,Adapt,93162
ADE_25_01295_rbcLrouge,rbcLrouge,75251,Dada2,23856
ADE_25_01295_rbcLrouge,rbcLrouge,75251,Adapt,99107
ADE_25_01296_rbcLrouge,rbcLrouge,71446,Dada2,16056
ADE_25_01296_rbcLrouge,rbcLrouge,71446,Adapt,87502
ADE_25_01297_rbcLrouge,rbcLrouge,79623,Dada2,6873
ADE_25_01297_rbcLrouge,rbcLrouge,79623,Adapt,86496
ADE_25_01298_rbcLrouge,rbcLrouge,50981,Dada2,35299
ADE_25_01298_rbcLrouge,rbcLrouge,50981,Adapt,86280
ADE_25_01299_rbcLrouge,rbcLrouge,56771,Dada2,38818
ADE_25_01299_rbcLrouge,rbcLrouge,56771,Adapt,95589
ADE_25_01300_rbcLrouge,rbcLrouge,63633,Dada2,21940
ADE_25_01300_rbcLrouge,rbcLrouge,63633,Adapt,85573
ADE_25_01301_rbcLrouge,rbcLrouge,97410,Dada2,117046
ADE_25_01301_rbcLrouge,rbcLrouge,97410,Adapt,214456
ADE_25_01302_rbcLrouge,rbcLrouge,93387,Dada2,138193
ADE_25_01302_rbcLrouge,rbcLrouge,93387,Adapt,231580
ADE_25_01303_rbcLrouge,rbcLrouge,80300,Dada2,88244
ADE_25_01303_rbcLrouge,rbcLrouge,80300,Adapt,168544
ADE_25_01304_rbcLrouge,rbcLrouge,88722,Dada2,225963
ADE_25_01304_rbcLrouge,rbcLrouge,88722,Adapt,314685
ADE_25_01305_rbcLrouge,rbcLrouge,104168,Dada2,230094
ADE_25_01305_rbcLrouge,rbcLrouge,104168,Adapt,334262
ADE_25_01306_rbcLrouge,rbcLrouge,87846,Dada2,136670
ADE_25_01306_rbcLrouge,rbcLrouge,87846,Adapt,224516
ADE_25_01307_rbcLrouge,rbcLrouge,85644,Dada2,18
ADE_25_01307_rbcLrouge,rbcLrouge,85644,Adapt,85662
ADE_25_01308_rbcLrouge,rbcLrouge,105717,Dada2,5474
ADE_25_01308_rbcLrouge,rbcLrouge,105717,Adapt,111191
ADE_25_01309_rbcLrouge,rbcLrouge,78625,Dada2,16526
ADE_25_01309_rbcLrouge,rbcLrouge,78625,Adapt,95151
ADE_25_01310_rbcLrouge,rbcLrouge,96723,Dada2,9592
ADE_25_01310_rbcLrouge,rbcLrouge,96723,Adapt,106315
ADE_25_01311_rbcLrouge,rbcLrouge,86064,Dada2,7665
ADE_25_01311_rbcLrouge,rbcLrouge,86064,Adapt,93729
ADE_25_01312_rbcLrouge,rbcLrouge,93524,Dada2,4330
ADE_25_01312_rbcLrouge,rbcLrouge,93524,Adapt,97854
ADE_25_01313_rbcLrouge,rbcLrouge,88510,Dada2,5740
ADE_25_01313_rbcLrouge,rbcLrouge,88510,Adapt,94250
ADE_25_01314_rbcLrouge,rbcLrouge,115270,Dada2,2182
ADE_25_01314_rbcLrouge,rbcLrouge,115270,Adapt,117452
ADE_25_01315_rbcLrouge,rbcLrouge,108446,Dada2,463
ADE_25_01315_rbcLrouge,rbcLrouge,108446,Adapt,108909
ADE_25_01316_rbcLrouge,rbcLrouge,103240,Dada2,1712
ADE_25_01316_rbcLrouge,rbcLrouge,103240,Adapt,104952
ADE_25_01317_rbcLrouge,rbcLrouge,78097,Dada2,11431
ADE_25_01317_rbcLrouge,rbcLrouge,78097,Adapt,89528
ADE_25_01318_rbcLrouge,rbcLrouge,106112,Dada2,3103
ADE_25_01318_rbcLrouge,rbcLrouge,106112,Adapt,109215
ADE_25_01319_rbcLrouge,rbcLrouge,108117,Dada2,12195
ADE_25_01319_rbcLrouge,rbcLrouge,108117,Adapt,120312
ADE_25_01320_rbcLrouge,rbcLrouge,129299,Dada2,0
ADE_25_01320_rbcLrouge,rbcLrouge,129299,Adapt,129299
ADE_25_01321_rbcLrouge,rbcLrouge,83042,Dada2,23612
ADE_25_01321_rbcLrouge,rbcLrouge,83042,Adapt,106654
ADE_25_01322_rbcLrouge,rbcLrouge,67840,Dada2,13550
ADE_25_01322_rbcLrouge,rbcLrouge,67840,Adapt,81390
ADE_25_01323_rbcLrouge,rbcLrouge,68041,Dada2,6372
ADE_25_01323_rbcLrouge,rbcLrouge,68041,Adapt,74413
ADE_25_01324_rbcLrouge,rbcLrouge,83833,Dada2,5462
ADE_25_01324_rbcLrouge,rbcLrouge,83833,Adapt,89295
ADE_25_01325_rbcLrouge,rbcLrouge,105459,Dada2,6727
ADE_25_01325_rbcLrouge,rbcLrouge,105459,Adapt,112186
ADE_25_01326_rbcLrouge,rbcLrouge,113468,Dada2,4902
ADE_25_01326_rbcLrouge,rbcLrouge,113468,Adapt,118370
ADE_25_01327_rbcLrouge,rbcLrouge,93353,Dada2,1630
ADE_25_01327_rbcLrouge,rbcLrouge,93353,Adapt,94983
ADE_25_01328_rbcLrouge,rbcLrouge,116108,Dada2,786
ADE_25_01328_rbcLrouge,rbcLrouge,116108,Adapt,116894
ADE_25_01329_rbcLrouge,rbcLrouge,48942,Dada2,79
ADE_25_01329_rbcLrouge,rbcLrouge,48942,Adapt,49021
ADE_25_01330_rbcLrouge,rbcLrouge,130341,Dada2,2414
ADE_25_01330_rbcLrouge,rbcLrouge,130341,Adapt,132755
ADE_25_01331_rbcLrouge,rbcLrouge,93294,Dada2,2696
ADE_25_01331_rbcLrouge,rbcLrouge,93294,Adapt,95990
ADE_25_01332_rbcLrouge,rbcLrouge,76577,Dada2,1757
ADE_25_01332_rbcLrouge,rbcLrouge,76577,Adapt,78334
ADE_25_01333_rbcLrouge,rbcLrouge,101426,Dada2,33
ADE_25_01333_rbcLrouge,rbcLrouge,101426,Adapt,101459
ADE_25_01334_rbcLrouge,rbcLrouge,86690,Dada2,16906
ADE_25_01334_rbcLrouge,rbcLrouge,86690,Adapt,103596
ADE_25_01335_rbcLrouge,rbcLrouge,38839,Dada2,146
ADE_25_01335_rbcLrouge,rbcLrouge,38839,Adapt,38985
ADE_25_01336_rbcLrouge,rbcLrouge,77686,Dada2,7229
ADE_25_01336_rbcLrouge,rbcLrouge,77686,Adapt,84915
ADE_25_01337_rbcLrouge,rbcLrouge,98582,Dada2,778
ADE_25_01337_rbcLrouge,rbcLrouge,98582,Adapt,99360
ADE_25_01338_rbcLrouge,rbcLrouge,36246,Dada2,40
ADE_25_01338_rbcLrouge,rbcLrouge,36246,Adapt,36286
ADE_25_01339_rbcLrouge,rbcLrouge,119523,Dada2,1472
ADE_25_01339_rbcLrouge,rbcLrouge,119523,Adapt,120995
ADE_25_01340_rbcLrouge,rbcLrouge,110902,Dada2,754
ADE_25_01340_rbcLrouge,rbcLrouge,110902,Adapt,111656
ADE_25_01341_rbcLrouge,rbcLrouge,81850,Dada2,1865
ADE_25_01341_rbcLrouge,rbcLrouge,81850,Adapt,83715
ADE_25_01342_rbcLrouge,rbcLrouge,90151,Dada2,924
ADE_25_01342_rbcLrouge,rbcLrouge,90151,Adapt,91075
ADE_25_01343_rbcLrouge,rbcLrouge,96893,Dada2,1565
ADE_25_01343_rbcLrouge,rbcLrouge,96893,Adapt,98458
ADE_25_01344_rbcLrouge,rbcLrouge,89991,Dada2,3216
ADE_25_01344_rbcLrouge,rbcLrouge,89991,Adapt,93207
ADE_25_01345_rbcLrouge,rbcLrouge,100347,Dada2,2907
ADE_25_01345_rbcLrouge,rbcLrouge,100347,Adapt,103254
ADE_25_01346_rbcLrouge,rbcLrouge,102734,Dada2,4918
ADE_25_01346_rbcLrouge,rbcLrouge,102734,Adapt,107652
ADE_25_01347_rbcLrouge,rbcLrouge,76360,Dada2,806
ADE_25_01347_rbcLrouge,rbcLrouge,76360,Adapt,77166
ADE_25_01348_rbcLrouge,rbcLrouge,114729,Dada2,1099
ADE_25_01348_rbcLrouge,rbcLrouge,114729,Adapt,115828
ADE_25_01349_rbcLrouge,rbcLrouge,123401,Dada2,853
ADE_25_01349_rbcLrouge,rbcLrouge,123401,Adapt,124254
ADE_25_01350_rbcLrouge,rbcLrouge,77983,Dada2,257
ADE_25_01350_rbcLrouge,rbcLrouge,77983,Adapt,78240
ADE_25_01351_rbcLrouge,rbcLrouge,102344,Dada2,276
ADE_25_01351_rbcLrouge,rbcLrouge,102344,Adapt,102620
ADE_25_01352_rbcLrouge,rbcLrouge,126103,Dada2,452
ADE_25_01352_rbcLrouge,rbcLrouge,126103,Adapt,126555
ADE_25_01353_rbcLrouge,rbcLrouge,36489,Dada2,138
ADE_25_01353_rbcLrouge,rbcLrouge,36489,Adapt,36627
ADE_25_01354_rbcLrouge,rbcLrouge,100707,Dada2,2666
ADE_25_01354_rbcLrouge,rbcLrouge,100707,Adapt,103373
ADE_25_01355_rbcLrouge,rbcLrouge,102735,Dada2,1851
ADE_25_01355_rbcLrouge,rbcLrouge,102735,Adapt,104586
ADE_25_01356_rbcLrouge,rbcLrouge,88746,Dada2,1495
ADE_25_01356_rbcLrouge,rbcLrouge,88746,Adapt,90241
ADE_25_01357_rbcLrouge,rbcLrouge,124636,Dada2,1764
ADE_25_01357_rbcLrouge,rbcLrouge,124636,Adapt,126400
ADE_25_01358_rbcLrouge,rbcLrouge,116388,Dada2,1188
ADE_25_01358_rbcLrouge,rbcLrouge,116388,Adapt,117576
ADE_25_01359_rbcLrouge,rbcLrouge,65554,Dada2,1
ADE_25_01359_rbcLrouge,rbcLrouge,65554,Adapt,65555
ADE_25_01360_rbcLrouge,rbcLrouge,124258,Dada2,4470
ADE_25_01360_rbcLrouge,rbcLrouge,124258,Adapt,128728
ADE_25_01361_rbcLrouge,rbcLrouge,79964,Dada2,4001
ADE_25_01361_rbcLrouge,rbcLrouge,79964,Adapt,83965
ADE_25_01362_rbcLrouge,rbcLrouge,63140,Dada2,1527
ADE_25_01362_rbcLrouge,rbcLrouge,63140,Adapt,64667
ADE_25_01363_rbcLrouge,rbcLrouge,117136,Dada2,1253
ADE_25_01363_rbcLrouge,rbcLrouge,117136,Adapt,118389
ADE_25_01364_rbcLrouge,rbcLrouge,102784,Dada2,1546
